sample_id,neighbor_id,dx,dy,velocity
39.0,0,0.6368738637475433,-0.2819311464248955,4.973111501351829
39.0,1,1.9890301809138384,-1.3947834730962585,5.725691253617862
39.0,2,-0.9117602542947444,-2.2811073016551946,4.79892854764458
40.0,0,0.9717491027094122,2.0749214549329507,4.9702608363826135
40.0,1,1.6568081005805686,1.8500919899483392,4.838899375837396
40.0,2,2.968133348181171,0.5399236507098948,5.559569383333101
41.0,0,-0.9594253531971674,1.6716477791235107,5.052809312639853
41.0,1,-2.016023652468481,1.7159333597360504,6.087042007360352
41.0,2,-2.877572050553911,-0.208342404818036,5.338121494672966
44.0,0,-0.6349056275293892,0.5991646703852584,5.35736236879572
44.0,1,1.2396203670330888,-0.2507057003515047,5.5422496254239
44.0,2,-1.4833152533452916,-1.933540327486055,5.846573996131677
45.0,0,-0.3603364663717023,0.0877104788391918,0.1017029329027249
45.0,1,1.611073960230209,-0.6713896903779712,0.290000108965167
46.0,0,0.2121264049457654,0.0463962121889416,0.5349658440840505
46.0,1,1.534733455525059,-1.4057120799976826,0.6888810370854144
47.0,0,0.7727124750576344,-0.8763014329003704,0.0319710399611531
48.0,0,-0.7745211055550985,0.8454402915677273,0.058514623462311
49.0,0,-0.6592811694425329,1.6414035758961916,0.258377180490017
49.0,1,-1.03696177633279,1.8327923154289247,0.0593795242269069
49.0,2,1.8360765465414133,1.3721742860118449,2.7696799566093437
50.0,0,-1.074929972155494,-0.1262682289979366,8.846248653155387
50.0,1,-1.3089856804812747,-0.3010089679994738,5.277511118107897
50.0,2,-1.3099233472901366,-0.8597688158795069,8.97852398623324
50.0,3,-1.837058404724225,0.0889429949604441,5.724802998982355
52.0,0,2.5740272538956344,4.010611557734967,6.664731582473985
52.0,1,2.154361719803104,4.411198790261686,6.580036186528507
53.0,0,0.3725596299608646,-0.3908374562290646,0.9787465355969474
53.0,1,-0.27355595666622,-3.974758501201851,31.07977282141484
55.0,0,-0.0358541642986462,-0.6238105616003562,8.23339217654402
55.0,1,0.7719047290920673,-1.0653900486720806,6.921712352154564
57.0,0,1.2736871553370464,-1.5807211549346294,0.0084802325247881
57.0,1,1.7249255287649334,-2.75125950931457,1.5615832723318297
58.0,0,0.6655506453534005,-1.1086762349263812,0.2781848893681353
58.0,1,-1.063817294397667,1.691236392198033,0.1159210795342255
59.0,0,-1.1024797963410138,1.2707759963176823,0.050824043709447
59.0,1,-2.272861762202867,2.5634210047974317,0.0288914575521915
61.0,0,0.0293552279519104,0.5575254430710395,1.9862947196582728
61.0,1,-2.095374745533194,-3.0498217830395564,6.883969507934302
61.0,2,3.031602046670571,-3.512268773760228,0.77279738456569
62.0,0,-0.0293552279519104,-0.5575254430710395,2.986355625993838
62.0,1,-2.1247299734851044,-3.607347226110596,6.883969507934302
64.0,0,1.049185580513922,-0.6970839938059132,0.0525869168021545
65.0,0,0.287055189141391,-1.4114502663399655,0.3872594206075974
66.0,0,-0.4159518417325412,1.3436575495307874,0.1910637618674623
68.0,0,1.7582711173384062,1.7008530558064,0.1058400205573326
68.0,1,2.1105783096801574,1.6298239916302624,0.0695917036309196
72.0,0,0.8147124654319811,0.3933139742985378,4.562788808202051
72.0,1,1.061949423091875,0.5330377466214333,4.65328334083858
72.0,2,2.4384966767114165,-4.023617055307904,6.182633765297563
75.0,0,0.5687674436382641,0.6068294138613624,4.554803173452414
75.0,1,-0.5824676776413691,1.0523659288057754,4.834909322176958
75.0,2,-1.5951582193559402,-2.39094484201717,5.425392567629636
75.0,3,-1.6187754908673195,-3.898988618979224,5.119572650010731
82.0,0,3.859364308018401,-0.5378793511510143,0.0261443311292262
85.0,0,0.7654933428670518,0.0279909396242208,4.684169316285224
85.0,1,0.6274492310598749,-0.7330494792277689,4.7085089059098815
86.0,0,-0.6282809687187239,0.4689415396871306,5.262109688140873
86.0,1,0.7110059846579324,1.0597064568678534,4.234926750616074
87.0,0,-0.738246209415236,-1.068833945583045,4.7184252838318885
87.0,1,-1.380897429923832,-0.6170435573764403,5.159752825419527
91.0,0,0.5278850669684947,-0.3693583805364762,3.0337546778105176
94.0,0,-0.3912668893585191,-0.4388927591860536,5.32864048415999
96.0,0,-0.2490821284081552,0.1318404282549347,2.6538323163144666
96.0,1,0.427645590789713,2.5425104734864448,0.0083176801137051
96.0,2,2.574510916159835,-3.977500584067129,5.043238998057827
99.0,0,0.4755722446983874,0.2539380843234671,5.86960896987876
101.0,0,1.5192053039976674,0.5452199213418361,0.0813267513073559
101.0,1,-1.1634916528813335,1.202048870929865,0.0309467404429692
102.0,0,1.0358312314198272,-0.5645355105564676,2.04800054500966
102.0,1,-1.346882583711464,-0.5870205655697625,0.1733950151092548
102.0,2,-2.4690387933972517,0.5576174632775022,0.0303104783938442
104.0,0,-2.0260877311656307,-0.5960236897238342,4.70696613381816
104.0,1,-1.4795554519653231,1.5148399685912608,5.014624827298489
105.0,0,-0.6123495393498306,-0.391908676097346,4.513802470601396
106.0,0,0.5154867163359125,-0.4853130701156942,4.320978555176649
106.0,1,-3.8636239183502656,-2.888257524673445,3.257330792248582
106.0,2,3.852374822789665,-3.183645517641448,10.06515078137172
107.0,0,-0.1880846903511823,0.1098840782478278,5.999601725100088
109.0,0,-0.3594674968065146,0.0931680646498396,1.304033498483565
109.0,1,-1.7658451547040863,0.3256774840859968,0.2777844557974393
109.0,2,-1.4583294611308677,-3.944312564142393,13.583520706935952
111.0,0,0.2021214207938122,0.5415440520165617,5.637424382876036
119.0,0,-3.84381325905832,2.255373548573213,4.427773102313462
122.0,0,-1.683295296776747,-0.1167283374248917,0.1554613509978157
122.0,1,-0.8199276791299174,1.6371159296891422,1.1011482335207063
122.0,2,-0.0172042439994357,-2.129793675170301,0.5074082307682043
122.0,3,0.770077004960459,-2.3274995665415537,0.8790838801243802
122.0,4,-2.9906999490398043,2.4766459909959018,0.01511557813508
122.0,5,-3.159884565113776,-2.751064450158363,3.491504956427591
123.0,0,2.170772269909887,-0.8395300613067594,1.1011482335207063
123.0,1,1.3074046522630574,-2.593374328420793,0.1554613509978157
123.0,2,2.9906999490398043,-2.4766459909959018,0.1339286072954536
125.0,0,0.7617962642925407,-0.1961836006328532,0.9162192102619998
125.0,1,0.0365403483854218,2.1245303378033755,0.1081836397235124
125.0,2,-1.639770272656112,2.004866892725886,0.1443641530597262
125.0,3,-2.977560824344723,-0.4917064048298147,3.4408381700670065
125.0,4,-0.778280436697331,3.704234752671325,1.1157906135410058
126.0,0,0.9061247004181447,-1.4034695569780624,0.1010942461433346
126.0,1,-0.704115279275378,-1.5672454906421434,1.1031867899878527
126.0,2,-2.030748789022512,1.0912818229283194,0.0384474684656601
126.0,3,1.0369763625001802,-3.746376594613889,0.0731205193247055
127.0,0,0.1293653625103918,1.428956550151906,0.3264754771878002
127.0,1,1.5134533424036432,-0.6223194677523725,0.712300113284779
127.0,2,2.300663355967148,-0.6911488842286664,0.5137072589239565
127.0,3,2.018820710544311,1.788554183758329,0.0390746616593045
127.0,4,2.1084641753154187,1.867060020425503,0.0148541406872803
127.0,5,0.970606615714766,3.2859330068453296,0.104846396439988
127.0,6,-0.9331419801842687,4.138817805201477,0.1479028066504616
128.0,0,-0.793774091488467,0.1713467679795512,0.4467210842375482
128.0,1,-2.236590289446091,1.839033001921925,4.808754660885677
128.0,2,-0.4793652815390074,4.868528018664908,5.85925588308214
130.0,0,0.8915652792034374,0.7329712706171977,0.2661857846543465
130.0,1,-0.8908021221950171,1.730417126038625,0.0568995900439589
130.0,2,2.002050494643591,-0.7713112795323913,0.3528364569528912
130.0,3,-1.381032282549478,1.811809084339366,0.0727746786755383
131.0,0,0.2286356334189712,1.5831845087799508,5.698286912408867
131.0,1,-2.0371049848009517,-2.506929845503409,5.00158248015259
131.0,2,-2.089322576433013,-2.477197030965838,5.285937239841573
131.0,3,-3.5174643609526948,-1.3657206215483093,6.730295683479981
132.0,0,0.4431872475352429,-0.0669402337055207,0.2034424632346859
132.0,1,2.290370111491145,-1.0180795974462296,0.0691379064160068
132.0,2,2.9699542750274475,-3.166087663599363,0.2464344034125717
133.0,0,3.2058300777880344,1.1825275720214243,0.1298209227560703
133.0,1,2.1954395492383485,2.9003482583976368,4.173220695606489
133.0,2,3.996032071418215,0.934138324299699,0.4791671941215827
134.0,0,-0.0139891299973378,0.0424871004192919,5.570791863347728
134.0,1,-0.9632274354642796,1.832671313130005,6.465747973315821
134.0,2,2.379999219235893,2.166410412843355,5.268242036800496
134.0,3,2.990408790489504,3.381914944796236,5.267091585115853
136.0,0,-1.0725960477980008,0.0110166266043885,0.1961289403427491
136.0,1,0.1979812138277552,-1.5269883800535613,0.0423969343911396
136.0,2,-1.3965774444571026,1.2903829435495295,0.4240342349358896
136.0,3,-2.058360047875444,2.3490075029515816,0.0358472244150537
137.0,0,0.6072339443413233,-1.000892124447708,0.0270445883399403
137.0,1,0.9531357198352062,-2.265955968642953,0.1212506775686859
137.0,2,2.0630190256380843,-2.336012703572232,0.0279829489095593
137.0,3,2.260700679832281,-3.8684564133373143,0.0120727489881893
138.0,0,-0.6046931600912528,0.996917048492646,0.0365507725078182
138.0,1,0.3276476881809245,-1.280362918122802,0.187814414596651
138.0,2,1.4495580499077974,-1.3283644330000834,0.0126665579302762
138.0,3,1.6501949695155431,-2.861503991371533,0.0314349046132111
140.0,0,-0.3217052923902861,1.6480729855549625,0.0079134118505639
140.0,1,-1.2655493647659704,-1.4826325316143518,2.2683398030800244
140.0,2,-1.418326166205175,-1.3648637507018735,2.1301853469198067
140.0,3,-1.4149855541720706,1.6314182372307655,0.1352750908323592
140.0,4,-1.6513019814907466,2.913419102633739,0.0352126381024627
140.0,5,-2.3659126520717693,3.998992239610757,0.0159620010762052
141.0,0,0.1854593817454775,-0.1081809339555781,2.150831772664868
141.0,1,1.673242321021071,0.0414186272186407,4.059058970947862
141.0,2,1.6155296178256084,2.6691462771726275,3.8359548997041006
141.0,3,1.327516329495333,4.275322391854765,7.468474649151748
142.0,0,-1.4365329433016747,-0.5581489234271966,3.69049202155684
142.0,1,0.4526954995438932,2.3907720719958494,3.665912678636885
142.0,2,-1.4648252168568194,2.232466741018716,4.603673500851592
142.0,3,-1.0233872576605545,3.642406260574319,5.268457603964673
142.0,4,1.0300348474740213,4.270225634273191,6.131377996981693
143.0,0,1.1137958226388849,-0.0692818828687246,0.029214539558202
143.0,1,-0.3395450867484655,1.2645996074026076,0.0399009331669228
143.0,2,1.3132424568672787,-1.6019704206670426,0.015515712194134
143.0,3,-0.9469443428200308,2.2629886124074643,0.0702200580830153
144.0,0,-0.604774887909624,-1.0393411646313204,4.987390117211812
144.0,1,3.879427379239228,-2.950189504786952,0.1430505156164546
145.0,0,2.437722577022158,1.4664082391382571,0.105774353755073
145.0,1,3.2124266770975938,2.5810013024512912,0.1537449202531716
145.0,2,2.256497850995411,4.242874741702585,0.6208841488438294
147.0,0,-0.1915109061413979,0.1340784190185782,2.7146472135294824
147.0,1,1.469603330573083,1.74987550494138,0.025286187411185
147.0,2,0.0675680895731254,3.374840946450888,0.0930291253652031
147.0,3,1.144322058670475,3.3932211507099583,0.0551481656426131
147.0,4,-0.1803444431664949,4.663874291773396,0.0152044068297709
150.0,0,1.421067144191865,-0.6900131179052589,5.1274149787015135
150.0,1,2.2515162083326645,0.558825723202995,5.651300751729023
150.0,2,1.6315367208366272,2.20924938566971,5.460707038279406
150.0,3,2.9759948445131315,-1.2064022734030195,5.901903517988418
150.0,4,2.151952808247227,-2.648959682562721,5.967615702281974
150.0,5,0.7467031304437117,-3.95053076088957,4.376569299973317
150.0,6,3.1035534503695734,2.8695550749399112,5.789388902960667
150.0,7,4.677539553217612,1.1696176367302042,6.131287982945473
151.0,0,0.2832596242171554,1.392082046154874,5.534783774235601
151.0,1,-1.0804445422602926,-1.176127066568812,4.757373846257684
151.0,2,1.1440463185449623,-1.22202564463635,6.06985914305167
151.0,3,-1.005906487783906,-1.354360473400928,5.168578014446059
151.0,4,-1.8194189181800409,-0.7387339461198525,7.161836408314964
151.0,5,-0.6138668626755988,-2.884705962720152,4.414590105431527
151.0,6,1.911999814425072,2.275587447835253,5.878802285890992
151.0,7,3.272751309903901,0.7440126312617217,5.586688313742523
151.0,8,-2.396402314234515,-3.8925001489318767,5.187605260866247
151.0,9,-2.061243176623186,-4.138420630576714,5.371031278449851
153.0,0,-1.4477983181335734,-0.8265726092269752,4.785944631958193
154.0,0,2.372174038012393,3.2456241080897392,7.017049341280868
154.0,1,3.1188652660121043,-3.3319285753433405,2.518784654698927
154.0,2,-2.690057089152301,-3.829642529756967,2.265417582607516
155.0,0,-2.25041027771352,-3.0721582388786857,5.120432778563973
156.0,0,-0.351876743510112,-0.6089505089975749,1.8900027530501609
156.0,1,0.3655191727262927,-0.96409751506428,6.458116442128604
156.0,2,-1.3650802012240364,0.1370730645442428,4.890862092291769
156.0,3,0.7984843444082426,1.648020896374053,5.337977793331997
156.0,4,2.3255421471446,0.7152183041469105,6.412192824023049
156.0,5,-1.8117148282825104,-2.389368451450994,5.394626347048435
156.0,6,-1.581428314521287,-2.638097330502018,5.483539799172166
156.0,7,1.3943672553976452,2.8162049944574505,5.228607891632238
156.0,8,3.2566368124233334,3.664240255982888,5.825510985357097
156.0,9,4.5190438127521775,2.1204005968535427,5.647177600133218
3499.0,0,-1.0725960477980008,0.0110166266043885,0.1961289403427491
3499.0,1,0.1979812138277552,-1.5269883800535613,0.0423969343911396
3499.0,2,-1.3965774444571026,1.2903829435495295,0.4240342349358896
3499.0,3,-2.058360047875444,2.3490075029515816,0.0358472244150537
3500.0,0,-0.6046931600912528,0.996917048492646,0.0365507725078182
3500.0,1,0.3276476881809245,-1.280362918122802,0.187814414596651
3500.0,2,1.4495580499077974,-1.3283644330000834,0.0126665579302762
3500.0,3,1.6501949695155431,-2.861503991371533,0.0314349046132111
3502.0,0,-0.3217052923902861,1.6480729855549625,0.0079134118505639
3502.0,1,-1.2655493647659704,-1.4826325316143518,2.2683398030800244
3502.0,2,-1.418326166205175,-1.3648637507018735,2.1301853469198067
3502.0,3,-1.4149855541720706,1.6314182372307655,0.1352750908323592
3502.0,4,-1.6513019814907466,2.913419102633739,0.0352126381024627
3502.0,5,-2.3659126520717693,3.998992239610757,0.0159620010762052
3503.0,0,0.1854593817454775,-0.1081809339555781,2.150831772664868
3503.0,1,1.673242321021071,0.0414186272186407,4.059058970947862
3503.0,2,1.6155296178256084,2.6691462771726275,3.8359548997041006
3503.0,3,1.327516329495333,4.275322391854765,7.468474649151748
3505.0,0,1.1137958226388849,-0.0692818828687246,0.029214539558202
3505.0,1,-0.3395450867484655,1.2645996074026076,0.0399009331669228
3505.0,2,1.3132424568672787,-1.6019704206670426,0.015515712194134
3505.0,3,-0.9469443428200308,2.2629886124074643,0.0702200580830153
3506.0,0,-0.604774887909624,-1.0393411646313204,4.987390117211812
3506.0,1,3.879427379239228,-2.950189504786952,0.1430505156164546
3507.0,0,2.437722577022158,1.4664082391382571,0.105774353755073
3507.0,1,3.2124266770975938,2.5810013024512912,0.1537449202531716
3507.0,2,2.256497850995411,4.242874741702585,0.6208841488438294
3509.0,0,-0.1915109061413979,0.1340784190185782,2.7146472135294824
3509.0,1,1.469603330573083,1.74987550494138,0.025286187411185
3509.0,2,0.0675680895731254,3.374840946450888,0.0930291253652031
3509.0,3,1.144322058670475,3.3932211507099583,0.0551481656426131
3509.0,4,-0.1803444431664949,4.663874291773396,0.0152044068297709
3512.0,0,-0.2739757510530509,0.2998112133233945,4.982913189967572
3512.0,1,0.7579290575668107,1.3919771601059256,4.744940054670871
3512.0,2,2.4369540792610938,1.1237965058368662,4.9022222357498055
3512.0,3,2.0250515542964767,2.0337740297319,4.766585757729585
3512.0,4,3.4664640043407875,3.0792040094519013,5.299743892657959
3513.0,0,1.421067144191865,-0.6900131179052589,5.1274149787015135
3513.0,1,2.2515162083326645,0.558825723202995,5.651300751729023
3513.0,2,1.6315367208366272,2.20924938566971,5.460707038279406
3513.0,3,2.9759948445131315,-1.2064022734030195,5.901903517988418
3513.0,4,2.151952808247227,-2.648959682562721,5.967615702281974
3513.0,5,0.7467031304437117,-3.95053076088957,4.376569299973317
3513.0,6,3.1035534503695734,2.8695550749399112,5.789388902960667
3513.0,7,4.677539553217612,1.1696176367302042,6.131287982945473
3514.0,0,0.2832596242171554,1.392082046154874,5.534783774235601
3514.0,1,-1.0804445422602926,-1.176127066568812,4.757373846257684
3514.0,2,1.1440463185449623,-1.22202564463635,6.06985914305167
3514.0,3,-1.005906487783906,-1.354360473400928,5.168578014446059
3514.0,4,-1.8194189181800409,-0.7387339461198525,7.161836408314964
3514.0,5,-0.6138668626755988,-2.884705962720152,4.414590105431527
3514.0,6,1.911999814425072,2.275587447835253,5.878802285890992
3514.0,7,3.272751309903901,0.7440126312617217,5.586688313742523
3514.0,8,-2.396402314234515,-3.8925001489318767,5.187605260866247
3514.0,9,-2.061243176623186,-4.138420630576714,5.371031278449851
3516.0,0,-1.4477983181335734,-0.8265726092269752,4.785944631958193
3517.0,0,2.372174038012393,3.2456241080897392,7.017049341280868
3517.0,1,3.1188652660121043,-3.3319285753433405,2.518784654698927
3517.0,2,-2.690057089152301,-3.829642529756967,2.265417582607516
160.0,0,-0.427123877556582,0.8468522623326822,0.0043751411797855
161.0,0,1.804270685048592,-2.0774243322584485,0.2265516170996544
162.0,0,0.2509769315451157,-1.8735002163628236,3.756199998054753
162.0,1,-1.823668443764266,2.0778623766259527,0.0974809810342978
163.0,0,-1.2857271290186438,1.0281238288857384,0.1623476741222332
163.0,1,-2.435142650233133,-0.6323150750341197,3.545201625735735
163.0,2,-3.1462929316446298,3.080918319295918,0.623582755786595
167.0,0,1.22650186819679,0.4476134911675966,0.0555749624585442
167.0,1,-0.8408150638521645,2.340164518309348,0.0624856977625206
167.0,2,2.489533643393635,-0.6190555549933549,0.0094596548475346
175.0,0,-1.7830251654307716,-1.7930872062160803,0.0174946815440646
176.0,0,1.7856891700185535,1.7916311466574744,0.0264845154959719
179.0,0,2.67991736394362,1.4236893168512337,6.968827615588393
189.0,0,0.5279364674424412,0.0605389352492071,0.1864829174776648
190.0,0,1.562167307798946,3.2897286743964287,4.289125358704343
191.0,0,-0.6999026932383305,0.3564620527207731,5.778348960691544
191.0,1,2.479095078266922,0.9549707553063592,5.557554240449809
198.0,0,0.865957158928372,-1.7695759959813446,0.0607839374564507
199.0,0,-0.7284057423514054,2.072793210489431,4.333744079269603
201.0,0,-0.2512411328476869,0.4382968900993735,0.1026554316918587
202.0,0,0.0678657707305956,-0.6043015246589132,0.9339942887495828
203.0,0,-0.022519948917246,-0.0573244474277867,0.020566099153173
204.0,0,-0.0058694656547544,0.0894244151955252,0.0490712919010186
206.0,0,2.097508660339881,3.827659989776559,7.314158547291221
209.0,0,4.630411295194758,-1.089682167269829,0.3058676453262543
210.0,0,-0.7559049585874207,1.4232770889659536,0.1532695514762339
210.0,1,-1.2884438526303517,1.791904464043624,0.6862062332403358
212.0,0,-0.53228995020759,0.406207986314294,0.0429733195227166
212.0,1,0.7761174828648412,-1.3672828355760005,0.0889436150690647
213.0,0,-0.5559649558413708,0.3643518598376832,3.827090423829032
214.0,0,0.5331112554870281,-0.3292311519901387,4.361703307815859
215.0,0,0.0932288988442973,-1.342127726606826,6.187821555516659
215.0,1,1.3714487749686426,1.4919111510959675,6.028038511105736
215.0,2,1.8874670791620305,1.2129739392286891,5.731114051885546
215.0,3,2.4907018535962324,-0.6081816580182098,5.242903691232674
215.0,4,-2.724616735036833,-1.842463457242097,5.4005388602255895
215.0,5,3.733510987129316,-1.1900602567376186,5.1539985410837375
215.0,6,4.072501448222946,1.1302382440190808,5.788829671752469
216.0,0,-0.7783613101252596,1.540418019597595,5.386953662803196
216.0,1,0.8554307502907914,1.9622769275487228,5.806195607417517
216.0,2,-2.267261561775711,2.2688284871105027,7.112642553088385
216.0,3,-2.256142571576039,2.304174332133774,5.976922757629137
216.0,4,-3.474324342982051,1.3094837532662935,4.386673227970477
216.0,5,-4.299445156956594,0.3042710768623267,5.208140442578116
217.0,0,0.8483752756989182,0.8446966244470575,3.244828840547114
217.0,1,1.7482390634720697,1.1579107010382126,7.3795025952500195
217.0,2,1.8785812168950249,1.3745940815269284,6.034519106853922
217.0,3,-2.33395514102174,1.1518044040349515,3.8617813656621
217.0,4,3.542623112290282,0.6567906701829465,4.832136118593442
217.0,5,4.374710429074524,-0.985372760840776,5.495125795732576
218.0,0,2.869945740474523,1.1191355431416363,5.59702899744536
218.0,1,2.598644668374055,1.7206365842239126,4.152459259993748
218.0,2,4.161544767538947,1.296166478561437,5.148597769456468
219.0,0,0.3194921275631643,-0.670671645682277,1.270147003517215
219.0,1,-1.1887346355515844,0.9557421896967316,1.0497015375439351
219.0,2,-1.777604361235937,0.4250476554961913,2.35793938420466
219.0,3,1.4535730841532346,-1.568122521984625,0.0861999898179026
220.0,0,0.5814280591275334,-0.375713226981301,0.2011792816108462
220.0,1,1.314046246605967,-1.7607569621457235,0.0476330605027669
221.0,0,-0.6090129378444677,0.5529100034201964,5.937243676901652
221.0,1,0.3405669819968011,-1.6470201264621096,5.1667637227158965
221.0,2,-1.6442647863131563,-0.7223172924988788,7.310725642074226
221.0,3,2.032406673616741,0.1476353839051505,5.55633656315401
221.0,4,-1.8452626658449267,-2.2679542938335064,6.1128025050385
221.0,5,-0.0233384830077065,-3.857725793180068,5.173400277422625
222.0,0,0.4779680612459938,0.5793521953094398,0.9069635160942732
222.0,1,1.5245375977151472,-0.2887507941890175,0.0935476295006867
222.0,2,2.022970270058708,-0.4076241260094915,0.881331111998875
222.0,3,2.800083696232838,-1.7407652043894353,0.064500070702564
223.0,0,1.991221239035872,-1.339248056375769,0.0421978067277946
224.0,0,-0.0133910828752186,0.1307381659741411,6.603359987004705
225.0,0,-2.072846527688522,1.529013292066664,0.0614808952879727
226.0,0,0.5159316787599106,-0.5926116852808359,0.2522656511982774
227.0,0,0.0762816037755296,-0.0109519072094556,6.1628290923004245
233.0,0,2.297983047765144,-3.925878631829267,13.673343320285856
234.0,0,-0.1842193488921626,0.0094463230069208,0.1899817896257523
235.0,0,0.113531998993531,0.0253333561448485,3.986566163417719
239.0,0,-0.0887538836662642,-0.3124647392879147,0.1449445468625926
240.0,0,0.045311068019707,0.2622862135242005,0.1737630536864493
241.0,0,0.0406611128478271,-4.029253349034125,24.144520839887235
253.0,0,-0.4718706559603745,0.5519995624412553,4.216515456075991
253.0,1,2.5509755349136416,-3.952139885213908,12.394275739344096
258.0,0,0.1363752875559294,-4.912332033291663,4.154051726774235
260.0,0,-0.0572654719813772,1.9222989500622252,0.0125932854567286
269.0,0,2.907741364016875,-1.9229257905043884,6.2071817458881
270.0,0,0.45317182237078,-0.2111786395837633,4.094809223383371
271.0,0,-2.4283771318556617,0.0470158685148192,0.1002955037441456
272.0,0,2.508933814028948,0.2178148636142438,0.4184430506721479
273.0,0,0.39159198895846,0.340465705538854,0.1366586109584133
274.0,0,-0.3288001798579234,-0.401779730027064,5.023676087818529
278.0,0,0.2648751164204075,-0.6017483252783187,5.388355751309538
278.0,1,-0.3503949158726369,-3.7233756239846407,4.573474170042961
279.0,0,0.8748852182078339,4.126804642003242,5.369784131416726
279.0,1,0.4794516102006572,4.621662134724016,5.17470212673226
280.0,0,-0.3927474991250079,0.5097510559328295,5.199037379665463
280.0,1,-0.3672632785961034,-3.5118063433412754,6.569778487624987
282.0,0,-0.7639528669510103,-3.877343530110744,31.618128206757888
288.0,0,-0.6878213438267284,1.119274899735128,0.1837885787058129
291.0,0,0.2791656977146637,0.1875158345021867,5.292267124244879
291.0,1,0.7119180166760417,-0.4895297855327642,4.944227124894967
292.0,0,-0.5404707797643926,0.6923727651995151,5.326476820973981
292.0,1,0.1259064568283445,-0.9999827514954428,4.879753208445516
293.0,0,-0.5382746432912029,0.6268814665856262,5.421614004252652
293.0,1,-0.7290771410367274,0.465892113088965,5.29793301987062
