sample_id,src_info,archive,scene_path,target_type,target_id,other_type,other_id,target_class_name,other_class_name,ts,ax,ay,az,bx,by,bz,avx,avy,bvx,bvy,theta_a,theta_b,rel_x_local,rel_y_local,rel_vx_local,rel_vy_local,dist_xy,theta_local,heading_diff,closing_speed,interaction_zone,motion_relation,direction_relation
0005,20230322_083454/001,imptc_set_01.tar.gz,0001_20230322_083454,vrus,001,vrus,013,person,person,1679474131520035,-2.5704179170492236,2.710678778317302,1.697625144122546,-1.1358703312595084,0.49614222035365857,1.9368811714041485,0.009263774189288698,0.0017953308453222405,0.006294457171274193,-0.0014956771470814312,0.19142816261830325,-0.23329162089162592,0.9870031378456524,-2.447023446625593,-0.0035412290360628926,-0.0026659471250721533,2.63857896270939,-1.1874066837003612,-0.42471978350992917,-0.0011477507381404029,right_side,stable,same_direction
0005,20230322_083454/001,imptc_set_01.tar.gz,0001_20230322_083454,vrus,001,vrus,003,person,person,1679474154080035,10.735685027959589,14.407965891219275,1.7238215287658383,10.588126038608928,12.124852183846823,1.788782424680962,1.635572916527006,1.0726554579085112,1.3995777505499518,1.086327462061587,0.5804617317935217,0.6600482877024793,-1.3754728477796214,-1.8282385788378905,-0.18984353946382068,0.14085479255583705,2.287877150576528,-2.2157988851790225,0.07958655590895758,-0.0015772123486462938,right_side,stable,same_direction
0005,20230322_083454/001,imptc_set_01.tar.gz,0001_20230322_083454,vrus,001,vrus,005,person,person,1679474137960035,-2.571865528547213,2.684852808269758,1.6978633049945138,-3.6237708462055997,1.6783767715869975,1.7723255540691563,0.03039643556313476,-0.004679371235166707,-0.8456982709875605,0.9028278864824935,-0.15274562934998462,2.3235330975380726,-0.8865203274642957,-1.1548075678342378,-1.0039737547577048,0.7636413146327881,1.4558498582390387,-2.2255156692116485,2.476278726888057,-0.0056217147243663446,right_side,stable,opposite_direction
0005,20230322_083454/001,imptc_set_01.tar.gz,0001_20230322_083454,vrus,001,vrus,010,person,person,1679474119000035,-2.5699813806126324,2.707157784262982,1.6917844099824182,-4.067648122455651,1.7616123542846747,1.7421783157278905,0.030234714289961717,-0.0040287141486350375,-1.091798039032521,1.7954803190985413,-0.13246765408249978,2.117136793329849,-1.3596574716761267,-1.1350741779684836,-1.3498827969185732,1.635544770053669,1.7711752679437305,-2.445975505939118,2.2496044474123487,0.011905317934117199,rear,stable,crossing_direction
0005,20230322_083454/001,imptc_set_01.tar.gz,0001_20230322_083454,vrus,001,vrus,004,person,person,1679474150160035,5.2463137660674715,9.622111943277323,1.7073110926353425,4.59010321010376,10.209378649906537,1.673704366906942,1.2658147771145822,1.2828021047436078,-1.0341522419245686,-1.1750575970518984,0.7920633770648202,-2.2924998832158887,-0.04288909345552838,0.8795766050412486,-3.364960954352125,-0.08922095081184978,0.8806216432006004,1.6195188030277088,-3.084563260280709,-0.07476930000546722,left_side,stable,opposite_direction
0005,20230322_083454/001,imptc_set_01.tar.gz,0001_20230322_083454,vrus,001,vrus,008,person,scooter,1679474117640035,-2.5821463570502114,2.6926450365418195,1.69783957386405,-1.939625733891008,0.16471590322779162,1.8251669770001029,-0.010952108271566896,0.013477452116722466,-0.61769000599953,-0.14979041439958443,2.2531878916678476,-2.903684275923267,-2.367047783674271,1.09560177256402,0.2559330107144357,0.5738340934475568,2.6083056673332408,2.708099429532588,1.126313139588472,-0.008775039077963204,rear,stable,crossing_direction
0006,20230322_083454/002,imptc_set_01.tar.gz,0001_20230322_083454,vrus,002,vrus,000,person,person,1679474133040035,-1.4820370763656465,-0.16412585125562557,1.7972270152387637,-1.758041697554281,0.9943452366893532,1.6281124455882716,-0.2859713319193963,-0.06593917807289768,0.015047679258287094,-0.002090211426966637,-2.9149737801824815,-0.13802271257743684,0.008657561099188082,-1.190864752672493,-0.3076683014106636,0.00541774300060046,1.1908962223980326,-1.5635264764111625,2.7769510676050446,0.007654282652643084,right_side,stable,opposite_direction
0006,20230322_083454/002,imptc_set_01.tar.gz,0001_20230322_083454,vrus,002,vrus,005,person,person,1679474123080035,7.748409575389959,-7.8905354196996464,1.7752796710075858,7.724584254454,-7.848463933123911,1.8351951063521923,-0.8769506974965702,1.0295549632473144,-0.9899549823974563,0.962109888567142,2.2763208226749545,2.3704579534055683,0.047476955201620534,-0.009143009634526179,0.02193171341214943,0.12976057356293558,0.04834931127114141,-0.19024879127341593,0.0941371307306138,0.0030021358172024684,front,stable,same_direction
0006,20230322_083454/002,imptc_set_01.tar.gz,0001_20230322_083454,vrus,002,vrus,003,person,person,1679474131760035,-0.8514215930453813,-0.4518975348954383,1.7968500169875996,-0.07400093240297839,0.5645943000657029,1.8113578117174582,-0.544042106110601,0.45509550432940166,0.05395193267686265,-0.016329478488745497,2.4449838019244363,-0.2939019346806731,0.05590271184834528,-1.2784809036291231,-0.7611506729926665,-0.022091578785679078,1.2797025178283967,-1.5270982748996178,-2.7388857366051096,0.011179727270719197,right_side,stable,opposite_direction
0006,20230322_083454/002,imptc_set_01.tar.gz,0001_20230322_083454,vrus,002,vrus,013,person,person,1679474132640035,-1.331567540656127,-0.17808872479517102,1.7956883116187334,-1.0935837554755723,0.468604778802408,1.9331273634606894,-0.4650822190999854,0.14722483186248128,0.0408980358175659,-0.02715423032246117,2.835016400328163,-0.5861191265047753,-0.03171746907096504,-0.6883623840390384,-0.5350145818135505,0.013545218411001286,0.6890927148099711,-1.616840463282119,2.862049780346648,-0.01109471838716014,right_side,stable,opposite_direction
0006,20230322_083454/002,imptc_set_01.tar.gz,0001_20230322_083454,vrus,002,vrus,008,person,scooter,1679474133200035,-1.5224697818795554,-0.1793100922644056,1.7975478942297913,-2.1444725645306644,-0.3562096769454896,1.8186323747835698,-0.22044506592376611,-0.12138487508600998,-0.0008831760327288052,0.006597533147993662,-2.638261679689146,1.7038697942628362,0.6301892801687956,-0.14505997327449782,-0.2540637999726932,-0.006205308480205202,0.6466690998385981,-0.22624386579519062,-1.9410538332276044,0.24619723035966692,front,approaching,crossing_direction
0006,20230322_083454/002,imptc_set_01.tar.gz,0001_20230322_083454,vrus,002,vrus,004,person,person,1679474151680035,3.9226164130635373,7.678044434269108,1.6286624201410265,3.0590945349977967,8.246509875778159,1.7916786358165981,0.8712942809939783,1.3483465463504873,-0.9413396979689126,-1.3847209543558003,0.9971008964931868,-2.167839368371123,0.008787256252004993,1.0338016135680124,-3.279294424823144,0.03908939026898328,1.0338389584883443,1.5622965870748187,3.1182450423152765,-0.011215164800643329,left_side,stable,opposite_direction
0007,20230322_083454/003,imptc_set_01.tar.gz,0001_20230322_083454,vrus,003,vrus,000,person,person,1679474130760035,-0.10771681018564362,0.5654716463082525,1.8079888850874697,-1.7465773274004066,0.998832594042261,1.6267199687551692,0.017786652755113867,0.00212439196832781,0.018620781707884282,0.008833126972537797,0.1188742982431895,0.4429336067763041,-1.5759004608677722,0.6246625035513992,0.0016238615532657365,0.006562466771145407,1.6951889292661035,2.7642069742983035,0.3240593085331146,-0.0009086201106955436,rear,stable,same_direction
0007,20230322_083454/003,imptc_set_01.tar.gz,0001_20230322_083454,vrus,003,vrus,002,person,person,1679474131760035,-0.07400093240297839,0.5645943000657029,1.8113578117174582,-0.8514215930453813,-0.4518975348954383,1.7968500169875996,0.05395193267686265,-0.016329478488745497,-0.544042106110601,0.45509550432940166,-0.2939019346806731,2.4449838019244363,-0.4496189499838791,-1.1981157431365854,-0.7089191953278748,0.2779783433041343,1.2797025178283967,-1.9298051918843016,2.7388857366051096,0.011179727270719197,right_side,stable,opposite_direction
0007,20230322_083454/003,imptc_set_01.tar.gz,0001_20230322_083454,vrus,003,vrus,008,person,scooter,1679474120840035,-1.032142675774731,-1.3899979437334087,1.7835826671927693,-2.0684823757310795,-0.5675368602363784,1.763153479675246,0.5023661364145393,0.9237685869391471,-0.08586655846117286,0.16716160563928495,1.0727082914575565,2.0453231414639066,0.22742215929735587,1.3033500562140823,-0.9457036807412085,0.15529448060044826,1.3230427837272396,1.398045095821082,0.9726148500063501,0.009577092490989536,left_side,stable,crossing_direction
0007,20230322_083454/003,imptc_set_01.tar.gz,0001_20230322_083454,vrus,003,vrus,013,person,person,1679474122960035,-0.33011470657154146,0.019103881064033608,1.7943464385888006,-1.0964193382731204,0.453046998750127,1.942032399152814,0.20425612288411527,0.32844367551085185,0.008774064233471601,-0.011898951790326878,1.0144359156451928,-0.9354202379128796,-0.036187700502698206,0.8798976464832409,-0.39224698816130843,-0.013734609238892526,0.880641480941262,1.6119003326649346,-1.9498561535580725,-0.00239537454418301,left_side,stable,crossing_direction
0007,20230322_083454/003,imptc_set_01.tar.gz,0001_20230322_083454,vrus,003,vrus,001,person,person,1679474154080035,10.588126038608928,12.124852183846823,1.788782424680962,10.735685027959589,14.407965891219275,1.7238215287658383,1.3995777505499518,1.086327462061587,1.635572916527006,1.0726554579085112,0.6600482877024793,0.5804617317935217,1.5164686675689958,1.7130979646277344,0.17804430302015464,-0.1555019878463503,2.287877150576528,0.8462072125018133,-0.07958655590895758,-0.0015772123486462938,left_side,stable,same_direction
0007,20230322_083454/003,imptc_set_01.tar.gz,0001_20230322_083454,vrus,003,vrus,005,person,person,1679474131840035,-0.06981503063448745,0.5633147431556418,1.8100073569654143,-0.7008397593989488,-0.5031150996854724,1.8222448639438067,0.050408660073925256,-0.01500337712121158,-0.36657066616942874,0.23845622808270558,-0.2892855793412077,2.5648621670622984,-0.30058649712264357,-1.2021283524490736,-0.47195677227941657,0.1239771554927839,1.239138740421905,-1.8158175876484317,2.8541477464035063,0.005788391942811666,right_side,stable,opposite_direction
0007,20230322_083454/003,imptc_set_01.tar.gz,0001_20230322_083454,vrus,003,vehicles,1038,person,car,1679474156000035,13.254050150756497,14.15886146419212,1.7892078382311172,15.01649091740382,11.990727928293023,0.7095845406373136,1.3517767021644422,1.0942210835525268,-0.005405646851031065,-0.004113693948148978,0.6804880002978112,-2.4910890224745796,0.005755097549609456,-2.7940950886258182,-1.7459333236046461,0.00020365031434166347,2.7941010156096224,-1.5687365939553204,3.1116082844071955,0.0037998035419063436,right_side,stable,opposite_direction
0007,20230322_083454/003,imptc_set_01.tar.gz,0001_20230322_083454,vrus,003,vrus,004,person,person,1679474150560035,6.310060425963343,7.909233730894139,1.7949495662164001,4.186697875305357,9.738265022995778,1.6482580069123385,1.0774777116846823,1.2390755971470435,-1.0022547552817507,-1.2155637946128284,0.8550432377849079,-2.260309763426046,-0.01313481822214757,2.8024723844445014,-3.2169602249926097,-0.041335076497528656,2.802503164855265,1.5754831605064357,-3.115353001210954,0.026257320074737134,left_side,stable,opposite_direction
0008,20230322_083454/004,imptc_set_01.tar.gz,0001_20230322_083454,vrus,004,vrus,009,person,person,1679474164440035,-0.5898116960636055,-2.325269884310103,1.6740228034804499,0.15908234138336327,-4.396417564468564,1.7781063598196682,-0.004241738007884632,0.025395640094350025,0.0877423911546174,0.06188968567575337,1.736294828608997,0.6143120418245719,-2.16622407943576,-0.3974521732511874,0.02084156658506236,-0.09673946703885553,2.202383933911024,-2.960133942398777,-1.1219827867844252,0.00304133710423337,rear,stable,crossing_direction
0008,20230322_083454/004,imptc_set_01.tar.gz,0001_20230322_083454,vrus,004,vrus,014,person,person,1679474162360035,-0.5499755458405258,-2.395909167161628,1.6752833553975321,-0.6456859648838059,-5.157399944632221,1.6955954984166912,-0.057566472308893946,-0.06335582588370414,0.09483271519225567,-0.069302166516505,-2.3083543785242115,-0.631088572341244,2.1081786261869926,1.7862179817863508,-0.09808483839967536,0.11679142003606867,2.76314889182045,0.7029129522180172,1.6772658061829675,-0.0006639434903484703,front,stable,crossing_direction
0008,20230322_083454/004,imptc_set_01.tar.gz,0001_20230322_083454,vrus,004,vrus,000,person,person,1679474151080035,3.6510600671263105,9.075815751123695,1.695518591152315,4.533115369653901,8.329518613172537,1.6377849612837285,-1.040119016329305,-1.3360213484967076,0.9982341799185113,1.1837269204069356,-2.232301639918162,0.870206189688003,0.0470282067547646,1.1544562887353338,-3.24042500336191,0.06050527979903464,1.1554137678040404,1.5300825989821167,3.1025078296061652,0.07143819691763054,left_side,stable,opposite_direction
0008,20230322_083454/004,imptc_set_01.tar.gz,0001_20230322_083454,vrus,004,vrus,001,person,person,1679474150160035,4.59010321010376,10.209378649906537,1.673704366906942,5.2463137660674715,9.622111943277323,1.7073110926353425,-1.0341522419245686,-1.1750575970518984,1.2658147771145822,1.2828021047436078,-2.2924998832158887,0.7920633770648202,0.007315166834602871,0.8805912597837362,-3.3645758780585258,0.10272177551440476,0.8806216432006004,1.5624894097186246,3.084563260280709,-0.07476930000546722,left_side,stable,opposite_direction
0008,20230322_083454/004,imptc_set_01.tar.gz,0001_20230322_083454,vrus,004,vrus,002,person,person,1679474151680035,3.0590945349977967,8.246509875778159,1.7916786358165981,3.9226164130635373,7.678044434269108,1.6286624201410265,-0.9413396979689126,-1.3847209543558003,0.8712942809939783,1.3483465463504873,-2.167839368371123,0.9971008964931868,-0.015349744050157654,1.033725000880727,-3.2793132367461997,-0.03747799899834847,1.0338389584883443,1.585644198349335,-3.1182450423152765,-0.011215164800643329,left_side,stable,opposite_direction
0008,20230322_083454/004,imptc_set_01.tar.gz,0001_20230322_083454,vrus,004,vrus,007,person,person,1679474153160035,1.8345386039448786,6.214306526876866,1.6829107856860153,2.8709333867129074,5.663973461802139,1.7519456708998722,-0.6800495476778468,-1.3628320203160516,0.9782166685234461,1.498161727285019,-2.033641483004859,0.9923538455627211,0.029684365236631927,1.1730726604621862,-3.300385257169297,0.2063715626401177,1.1734481787720041,1.545496929141949,3.0259953285675802,-0.12281666906278832,left_side,stable,opposite_direction
0008,20230322_083454/004,imptc_set_01.tar.gz,0001_20230322_083454,vrus,004,vrus,003,person,person,1679474150560035,4.186697875305357,9.738265022995778,1.6482580069123385,6.310060425963343,7.909233730894139,1.7949495662164001,-1.0022547552817507,-1.2155637946128284,1.0774777116846823,1.2390755971470435,-2.260309763426046,0.8550432377849079,0.060397166284433146,2.801852275072436,-3.216937312420482,0.043081384500069264,2.802503164855265,1.5492435081275961,3.115353001210954,0.026257320074737134,left_side,stable,opposite_direction
0009,20230322_083454/005,imptc_set_01.tar.gz,0001_20230322_083454,vrus,005,vrus,002,person,person,1679474123080035,7.724584254454,-7.848463933123911,1.8351951063521923,7.748409575389959,-7.8905354196996464,1.7752796710075858,-0.9899549823974563,0.962109888567142,-0.8769506974965702,1.0295549632473144,2.3704579534055683,2.2763208226749545,-0.04640731884495357,0.013565273974989939,-0.03403186242999577,-0.12712450135249506,0.04834931127114141,2.8572067315857637,-0.0941371307306138,0.0030021358172024684,rear,stable,same_direction
0009,20230322_083454/005,imptc_set_01.tar.gz,0001_20230322_083454,vrus,005,vrus,000,person,person,1679474136200035,-2.0676674102896344,0.38491537945341964,1.8005298137930328,-1.796383950762196,1.065803182256726,1.6328242343678865,-0.8943502935042535,0.46364687353325357,-0.09319970081475559,0.13908671323201727,2.6633198123519723,2.1611606478868133,0.07253317387844038,-0.7293434404357177,-0.8606320982248241,-0.08058511851846217,0.7329412769243451,-1.4716723008191321,-0.5021591644651591,0.0049801398183631496,right_side,stable,same_direction
0009,20230322_083454/005,imptc_set_01.tar.gz,0001_20230322_083454,vrus,005,vrus,003,person,person,1679474131840035,-0.7008397593989488,-0.5031150996854724,1.8222448639438067,-0.06981503063448745,0.5633147431556418,1.8100073569654143,-0.36657066616942874,0.23845622808270558,0.050408660073925256,-0.01500337712121158,2.5648621670622984,-0.2892855793412077,0.05255301651690747,-1.238023827908558,-0.48774091996450825,-0.014910565940372128,1.239138740421905,-1.5283726804621445,-2.8541477464035063,0.005788391942811666,right_side,stable,opposite_direction
0009,20230322_083454/005,imptc_set_01.tar.gz,0001_20230322_083454,vrus,005,vrus,013,person,person,1679474135120035,-1.2899643879630192,-0.10257259854880507,1.7876777750613007,-1.0690370984196709,0.44539671319180885,1.9237044537580819,-0.5037157996657327,0.3872733707160633,0.02593219445901629,-0.00021859325778916805,2.4861469234736435,-0.008429216469510703,0.15884831174732478,-0.5690750809247206,-0.6560736531398021,-0.015632705475317865,0.5908292764195531,-1.2985906694439342,-2.4945761399431543,0.16133257584553254,right_side,stable,opposite_direction
0009,20230322_083454/005,imptc_set_01.tar.gz,0001_20230322_083454,vrus,005,vrus,001,person,person,1679474137960035,-3.6237708462055997,1.6783767715869975,1.7723255540691563,-2.571865528547213,2.684852808269758,1.6978633049945138,-0.8456982709875605,0.9028278864824935,0.03039643556313476,-0.004679371235166707,2.3235330975380726,-0.15274562934998462,0.015423835483659443,-1.45576815291227,-1.2612497490362646,-0.018984946993229612,1.4558498582390387,-1.5602017425099122,-2.476278726888057,-0.0056217147243663446,right_side,stable,opposite_direction
0009,20230322_083454/005,imptc_set_01.tar.gz,0001_20230322_083454,vrus,005,vrus,008,person,scooter,1679474133200035,-0.9244352974541302,-0.4516716671336789,1.8290599759056734,-2.1444725645306644,-0.3562096769454896,1.8186323747835698,-0.02842504492923531,0.01280856621854315,-0.0008831760327288052,0.006597533147993662,2.718232832296448,1.7038697942628362,1.1515430609332242,0.4141889706918923,-0.027661955225246632,-0.0056522302883253404,1.2237662867665005,0.3452737746177022,-1.014363038033612,0.027942446532879413,front,stable,crossing_direction
0009,20230322_083454/005,imptc_set_01.tar.gz,0001_20230322_083454,vrus,005,vrus,009,person,person,1679474145320035,-8.904144087006369,8.073673030256755,1.7445428889634327,-9.559747718871757,7.130432676404101,1.628061552618208,-0.9054087663879162,0.5964482789490688,0.7553251051779952,-0.8653087563669448,2.5590829651422227,-0.8531588537414913,0.028587758569480703,1.1483471719437202,-2.1909972883012054,0.3070855013166959,1.148702958667369,1.5459067674825473,2.870943488295872,-0.252463061307029,left_side,receding,opposite_direction
0010,20230322_083454/006,imptc_set_01.tar.gz,0001_20230322_083454,vrus,006,vrus,012,person,person,1679474115440035,3.927651805733837,21.12589195719601,1.6896146378381702,4.7265847447225005,22.120637460594036,1.6266112090887934,-1.0429308916864888,0.8738467648664816,1.0398423951959446,-0.7908563298323568,2.4441794412244437,-0.6502215444483013,0.026475461456999305,-1.2755828109034293,-2.665592393606195,-0.06162912622891814,1.2758575381019837,-1.5500437261885,-3.094400985672745,-0.006301852010511588,right_side,stable,opposite_direction
0011,20230322_083454/007,imptc_set_01.tar.gz,0001_20230322_083454,vrus,007,vrus,004,person,person,1679474153160035,2.8709333867129074,5.663973461802139,1.7519456708998722,1.8345386039448786,6.214306526876866,1.6829107856860153,0.9782166685234461,1.498161727285019,-0.6800495476778468,-1.3628320203160516,0.9923538455627211,-2.033641483004859,-0.10581600257613194,1.1686674470789975,-3.302161609714075,-0.17567233970525598,1.1734481787720041,1.6610942541641622,-3.0259953285675802,-0.12281666906278832,left_side,stable,opposite_direction
0013,20230322_083454/009,imptc_set_01.tar.gz,0001_20230322_083454,vrus,009,vrus,014,person,person,1679474169360035,0.1857254425184003,-4.702383208048862,1.7041252920590921,-0.05814975547516693,-5.3844471898720085,0.8981774080072419,0.09139532038457132,-0.06820872476243078,0.5530016801785511,0.3229278830889859,-0.641131691203535,0.528537869818166,0.21249805030549085,-0.6924817442454441,0.13600039968034106,0.5895525156341457,0.7243523917934194,-1.2730538029227472,1.169669561021701,0.5237154441342302,right_side,approaching,crossing_direction
0013,20230322_083454/009,imptc_set_01.tar.gz,0001_20230322_083454,vrus,009,vrus,004,person,person,1679474164440035,0.15908234138336327,-4.396417564468564,1.7781063598196682,-0.5898116960636055,-2.325269884310103,1.6740228034804499,0.0877423911546174,0.06188968567575337,-0.004241738007884632,0.025395640094350025,0.6143120418245719,1.736294828608997,0.5818283589700917,2.1241400031654143,-0.0962017265090967,0.023197482564932915,2.202383933911024,1.3034414979754412,1.1219827867844252,0.00304133710423337,left_side,stable,crossing_direction
0013,20230322_083454/009,imptc_set_01.tar.gz,0001_20230322_083454,vrus,009,vrus,005,person,person,1679474145320035,-9.559747718871757,7.130432676404101,1.628061552618208,-8.904144087006369,8.073673030256755,1.7445428889634327,0.7553251051779952,-0.8653087563669448,-0.9054087663879162,0.5964482789490688,-0.8531588537414913,2.5590829651422227,-0.27947159207698163,1.1141876486809232,-2.1933410649618326,-0.2898716875002727,1.148702958667369,1.8165559327764682,-2.870943488295872,-0.252463061307029,left_side,receding,opposite_direction
0013,20230322_083454/009,imptc_set_01.tar.gz,0001_20230322_083454,vrus,009,vehicles,1032,person,car,1679474167640035,-0.17798181063726098,-4.6981908023613,1.6830426455091108,1.8313502650362605,-6.403366907056793,1.0196064025285898,0.14150724768205133,-0.04281224430617847,-3.3742952475756898,-4.182613855839179,-0.29378959136777855,-2.249635467198472,2.4170264194580557,-1.0502496017598513,-2.166352129113291,-4.980536419021358,2.635344557805479,-0.4099076030298998,-1.9558458758306934,0.0020202061520371295,front,stable,crossing_direction
