sample_id,scene_path,archive,moment_mode,timestamp,target_type,target_id,target_class_name,target_x,target_y,target_z,target_velocity,other_type,other_id,other_class_name,other_x,other_y,other_z,other_velocity,distance,other_member_path
0004,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474128520035,vrus,000,person,-1.7604826595645504,1.0008987428887337,1.6251585857575201,0.057949733594498065,vehicles,1038,car,22.70854247152598,18.967148147089475,0.7251764297519546,0.06214842642774902,30.356537,0001_20230322_083454/vehicles/1038/track.json
0005,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474127040035,vrus,001,person,-2.603696671906863,2.6996829826716424,1.700201810506519,0.061103527841035336,vrus,000,person,-1.755817991730021,0.9938065019330609,1.6286762729273663,0.021451335779172336,1.904971,0001_20230322_083454/vrus/000/track.json
0005,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474127040035,vrus,001,person,-2.603696671906863,2.6996829826716424,1.700201810506519,0.061103527841035336,vrus,013,person,-1.1062122959323082,0.4778798178540474,1.9498473089674186,0.1109788788955101,2.679341,0001_20230322_083454/vrus/013/track.json
0005,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474127040035,vrus,001,person,-2.603696671906863,2.6996829826716424,1.700201810506519,0.061103527841035336,vrus,008,scooter,-2.1116917346000346,-0.4116235108362658,1.8211399517187477,0.09970582745724034,3.149968,0001_20230322_083454/vrus/008/track.json
0005,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474127040035,vrus,001,person,-2.603696671906863,2.6996829826716424,1.700201810506519,0.061103527841035336,vrus,003,person,-0.07375726749564704,0.5837873159212044,1.7986841514179064,0.06777345098253063,3.298122,0001_20230322_083454/vrus/003/track.json
0005,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474127040035,vrus,001,person,-2.603696671906863,2.6996829826716424,1.700201810506519,0.061103527841035336,vrus,002,person,3.3043039335322804,-4.334290292763478,1.7934040482766096,5.247424092770549,9.185927,0001_20230322_083454/vrus/002/track.json
0005,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474127040035,vrus,001,person,-2.603696671906863,2.6996829826716424,1.700201810506519,0.061103527841035336,vrus,005,person,3.3625484265436443,-4.3435827363403785,1.8304766624900746,5.193767265470291,9.230584,0001_20230322_083454/vrus/005/track.json
0005,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474127040035,vrus,001,person,-2.603696671906863,2.6996829826716424,1.700201810506519,0.061103527841035336,vehicles,1030,car,-0.2390503840887515,13.1572864759956,0.6903050248487591,0.11293436036977297,10.721615,0001_20230322_083454/vehicles/1030/track.json
0005,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474127040035,vrus,001,person,-2.603696671906863,2.6996829826716424,1.700201810506519,0.061103527841035336,vehicles,1037,car,-5.8823466300476275,17.539050936694373,0.7674661945340441,0.12736749929382304,15.197249,0001_20230322_083454/vehicles/1037/track.json
0005,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474127040035,vrus,001,person,-2.603696671906863,2.6996829826716424,1.700201810506519,0.061103527841035336,vrus,004,person,10.050249277850726,16.921098571823354,1.7067459206920375,0.07419195702103906,19.036045,0001_20230322_083454/vrus/004/track.json
0005,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474127040035,vrus,001,person,-2.603696671906863,2.6996829826716424,1.700201810506519,0.061103527841035336,vehicles,1038,car,22.708107075308526,18.972779703289454,0.7249194244623031,0.04188567367579181,30.091545,0001_20230322_083454/vehicles/1038/track.json
0005,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474127040035,vrus,001,person,-2.603696671906863,2.6996829826716424,1.700201810506519,0.061103527841035336,vehicles,1014,car,27.83296668222693,-13.285915624902813,0.3876012963550668,39.87777104302186,34.379206,0001_20230322_083454/vehicles/1014/track.json
0005,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474127040035,vrus,001,person,-2.603696671906863,2.6996829826716424,1.700201810506519,0.061103527841035336,vehicles,1015,car,30.27859570587004,-19.018888078691077,0.47911954082832886,27.636920666603658,39.407379,0001_20230322_083454/vehicles/1015/track.json
0006,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474140080035,vrus,002,person,-1.9463365027705006,-0.5989755061973071,1.6490573543003815,0.034495737401616176,vrus,000,person,-1.775081517177378,1.0250970618782107,1.6363731431868624,0.050869220757560535,1.633077,0001_20230322_083454/vrus/000/track.json
0006,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474140080035,vrus,002,person,-1.9463365027705006,-0.5989755061973071,1.6490573543003815,0.034495737401616176,vrus,003,person,0.009278990459434736,0.5119223662549502,1.7832542070507995,0.062489846030670315,2.249117,0001_20230322_083454/vrus/003/track.json
0006,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474140080035,vrus,002,person,-1.9463365027705006,-0.5989755061973071,1.6490573543003815,0.034495737401616176,vrus,001,person,-2.5549104197260495,2.720297639322926,1.6937111298406629,0.10426330481544954,3.374602,0001_20230322_083454/vrus/001/track.json
0006,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474140080035,vrus,002,person,-1.9463365027705006,-0.5989755061973071,1.6490573543003815,0.034495737401616176,vrus,005,person,-5.171362214847855,3.4819293447767365,1.7448002454875973,3.905775694581229,5.201401,0001_20230322_083454/vrus/005/track.json
0006,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474140080035,vrus,002,person,-1.9463365027705006,-0.5989755061973071,1.6490573543003815,0.034495737401616176,vehicles,1022,car,3.3329952938731493,10.870350964787546,0.6737101454580832,15.355552776524716,12.626036,0001_20230322_083454/vehicles/1022/track.json
0006,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474140080035,vrus,002,person,-1.9463365027705006,-0.5989755061973071,1.6490573543003815,0.034495737401616176,vrus,007,person,-10.798002979222433,-11.39715825688235,1.739420544596879,5.94296960098879,13.962548,0001_20230322_083454/vrus/007/track.json
0006,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474140080035,vrus,002,person,-1.9463365027705006,-0.5989755061973071,1.6490573543003815,0.034495737401616176,vehicles,1031,car,-6.215812919182634,18.429311324657114,0.42934837636623324,13.121943447075859,19.501388,0001_20230322_083454/vehicles/1031/track.json
0006,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474140080035,vrus,002,person,-1.9463365027705006,-0.5989755061973071,1.6490573543003815,0.034495737401616176,vrus,004,person,9.478309326261426,16.30583547559191,1.691329699190135,0.08624588087738026,20.403313,0001_20230322_083454/vrus/004/track.json
0006,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474140080035,vrus,002,person,-1.9463365027705006,-0.5989755061973071,1.6490573543003815,0.034495737401616176,vehicles,1023,car,17.17007839750544,8.96825783628051,0.7162004783962063,19.79413201953056,21.37684,0001_20230322_083454/vehicles/1023/track.json
0006,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474140080035,vrus,002,person,-1.9463365027705006,-0.5989755061973071,1.6490573543003815,0.034495737401616176,vehicles,1038,car,22.708282070545035,18.971184084667918,0.7250441916654339,0.01885738794622108,31.477633,0001_20230322_083454/vehicles/1038/track.json
0006,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474140080035,vrus,002,person,-1.9463365027705006,-0.5989755061973071,1.6490573543003815,0.034495737401616176,vehicles,1028,car,28.87120386348908,18.42782714916984,0.8910499187191946,20.272006504240927,36.217952,0001_20230322_083454/vehicles/1028/track.json
0006,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474140080035,vrus,002,person,-1.9463365027705006,-0.5989755061973071,1.6490573543003815,0.034495737401616176,vehicles,1021,car,37.39739053807705,28.443601824430893,0.8397543970692574,26.404970649809645,48.901944,0001_20230322_083454/vehicles/1021/track.json
0007,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474137160035,vrus,003,person,0.021173428094689483,0.49350141201468234,1.795252117079558,0.07495643354027762,vrus,000,person,-1.850987253266587,1.1406132058000111,1.6300435024527657,0.09632689449350068,1.980843,0001_20230322_083454/vrus/000/track.json
0007,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474137160035,vrus,003,person,0.021173428094689483,0.49350141201468234,1.795252117079558,0.07495643354027762,vrus,002,person,-1.9081301141116476,-0.5730029486954117,1.6877239179200656,0.663915127869366,2.20446,0001_20230322_083454/vrus/002/track.json
0007,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474137160035,vrus,003,person,0.021173428094689483,0.49350141201468234,1.795252117079558,0.07495643354027762,vrus,005,person,-2.936459003280916,0.9978189438737012,1.8014178742347098,4.213130681192886,3.000321,0001_20230322_083454/vrus/005/track.json
0007,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474137160035,vrus,003,person,0.021173428094689483,0.49350141201468234,1.795252117079558,0.07495643354027762,vrus,001,person,-2.587579980550992,2.6969373954834115,1.7004164524685959,0.07700803766380322,3.41478,0001_20230322_083454/vrus/001/track.json
0007,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474137160035,vrus,003,person,0.021173428094689483,0.49350141201468234,1.795252117079558,0.07495643354027762,vehicles,1023,car,0.3785429197289988,12.910407714209445,0.6744183559902521,17.807362456029022,12.422048,0001_20230322_083454/vehicles/1023/track.json
0007,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474137160035,vrus,003,person,0.021173428094689483,0.49350141201468234,1.795252117079558,0.07495643354027762,vehicles,1029,car,-3.263444687340049,-11.51461688369442,1.1854052968301918,12.15948535565443,12.449242,0001_20230322_083454/vehicles/1029/track.json
0007,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474137160035,vrus,003,person,0.021173428094689483,0.49350141201468234,1.795252117079558,0.07495643354027762,vehicles,1028,car,13.525360041724294,8.47979791357187,0.6454763993509414,18.175068233141026,15.688977,0001_20230322_083454/vehicles/1028/track.json
0007,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474137160035,vrus,003,person,0.021173428094689483,0.49350141201468234,1.795252117079558,0.07495643354027762,vrus,004,person,9.552524988143281,16.312133136812292,1.710337017879364,0.05040682407259379,18.468237,0001_20230322_083454/vrus/004/track.json
0007,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474137160035,vrus,003,person,0.021173428094689483,0.49350141201468234,1.795252117079558,0.07495643354027762,vrus,007,person,-13.567062772554905,-14.422172282272072,1.9205753765207174,3.391326709776896,20.177153,0001_20230322_083454/vrus/007/track.json
0007,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474137160035,vrus,003,person,0.021173428094689483,0.49350141201468234,1.795252117079558,0.07495643354027762,vehicles,1021,car,21.900751329929776,11.469376734685373,0.5863617027483692,18.38576570762326,24.478271,0001_20230322_083454/vehicles/1021/track.json
0007,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474137160035,vrus,003,person,0.021173428094689483,0.49350141201468234,1.795252117079558,0.07495643354027762,vehicles,1038,car,22.715138188695928,18.970884382494596,0.7252001717257747,0.023475394985372933,29.26482,0001_20230322_083454/vehicles/1038/track.json
0007,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474137160035,vrus,003,person,0.021173428094689483,0.49350141201468234,1.795252117079558,0.07495643354027762,vehicles,1037,car,33.18352330617708,23.22337936391271,0.9994664679895702,22.17861558327458,40.204338,0001_20230322_083454/vehicles/1037/track.json
0008,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474145640035,vrus,004,person,9.32455469941376,15.696147576948283,1.68432959619547,4.025344130129231,vehicles,1031,car,-1.6019544131952212,14.471063424903372,0.7178283835212105,0.33088297766667196,10.994973,0001_20230322_083454/vehicles/1031/track.json
0008,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474145640035,vrus,004,person,9.32455469941376,15.696147576948283,1.68432959619547,4.025344130129231,vehicles,1038,car,22.712385499103103,18.97782278080872,0.7250017238735333,0.06223120782189376,13.784172,0001_20230322_083454/vehicles/1038/track.json
0008,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474145640035,vrus,004,person,9.32455469941376,15.696147576948283,1.68432959619547,4.025344130129231,vrus,001,person,-1.0022438540234255,3.9867361851394083,1.6568320882497642,6.843146658064421,15.612594,0001_20230322_083454/vrus/001/track.json
0008,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474145640035,vrus,004,person,9.32455469941376,15.696147576948283,1.68432959619547,4.025344130129231,vrus,003,person,0.8696287506281148,1.6984467015476792,1.8097061939810961,5.972431532854218,16.353024,0001_20230322_083454/vrus/003/track.json
0008,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474145640035,vrus,004,person,9.32455469941376,15.696147576948283,1.68432959619547,4.025344130129231,vrus,000,person,-1.2317981300687753,1.9000001358505556,1.6005073190209227,4.8641091850669955,17.371536,0001_20230322_083454/vrus/000/track.json
0008,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474145640035,vrus,004,person,9.32455469941376,15.696147576948283,1.68432959619547,4.025344130129231,vrus,002,person,-1.604374999876975,-0.06202661223656937,1.6142004528973317,3.907473389250935,19.17711,0001_20230322_083454/vrus/002/track.json
0008,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474145640035,vrus,004,person,9.32455469941376,15.696147576948283,1.68432959619547,4.025344130129231,vrus,005,person,-9.204459736285855,8.259516819652106,1.7380287099917735,4.065753388932832,19.965667,0001_20230322_083454/vrus/005/track.json
0008,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474145640035,vrus,004,person,9.32455469941376,15.696147576948283,1.68432959619547,4.025344130129231,vrus,009,person,-9.312410121214503,6.870665597990013,1.6343309832025867,3.9551644000394335,20.620999,0001_20230322_083454/vrus/009/track.json
0008,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474145640035,vrus,004,person,9.32455469941376,15.696147576948283,1.68432959619547,4.025344130129231,vehicles,1022,car,32.94063099638393,24.152096395398956,1.1288116246804916,18.811931082736393,25.0843,0001_20230322_083454/vehicles/1022/track.json
0008,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474145640035,vrus,004,person,9.32455469941376,15.696147576948283,1.68432959619547,4.025344130129231,vrus,007,person,-4.61392288986444,-5.236112598830248,1.6679108474514612,6.440955551171385,25.148373,0001_20230322_083454/vrus/007/track.json
0008,0001_20230322_083454,imptc_set_01.tar.gz,middle,1679474145640035,vrus,004,person,9.32455469941376,15.696147576948283,1.68432959619547,4.025344130129231,vehicles,1035,car,29.52851509830089,-8.289787334783123,0.4642183511919118,12.833137416790235,31.361204,0001_20230322_083454/vehicles/1035/track.json
