sample_id,scene_path,timestamp,target_type,target_id,target_class_name,target_x,target_y,target_velocity,other_type,other_id,other_class_name,other_x,other_y,other_velocity,relative_velocity,dx,dy,distance,other_member_path
0017,0001_20230322_083454,1679474128200035,vrus,013,person,-1.1425997732535715,0.48652999488658455,0.05443316436745776,vrus,001,person,-2.611234127164985,2.7112423837826753,0.047184040339961195,-0.007249,-1.468634,2.224712,2.665752,0001_20230322_083454/vrus/001/track.json
0017,0001_20230322_083454,1679474128200035,vrus,013,person,-1.1425997732535715,0.48652999488658455,0.05443316436745776,vrus,002,person,2.000457116697301,-3.2935576951342758,5.058774613262721,5.004341,3.143057,-3.780088,4.916083,0001_20230322_083454/vrus/002/track.json
0017,0001_20230322_083454,1679474128200035,vrus,013,person,-1.1425997732535715,0.48652999488658455,0.05443316436745776,vrus,005,person,2.058090689144014,-3.2981655730325237,5.161933115457944,5.1075,3.20069,-3.784696,4.956646,0001_20230322_083454/vrus/005/track.json
0019,0002_20230322_083625,1679474215760035,vrus,000,person,-2.0079697400915553,1.879740428382892,0.04209028756908067,vrus,002,person,-5.687421475539446,3.53367735876083,4.971470131397486,4.92938,-3.679452,1.653937,4.034089,0002_20230322_083625/vrus/002/track.json
0020,0002_20230322_083625,1679474206080035,vrus,001,person,-1.869572932236803,0.08766304238367523,4.494971666655432,vrus,000,person,-2.0245144495098177,1.9314983399009522,0.07880789720988386,-4.416164,-0.154942,1.843835,1.850334,0002_20230322_083625/vrus/000/track.json
0021,0002_20230322_083625,1679474226960035,vrus,003,person,-0.3562911091230154,1.1595604807575524,0.24099853001606183,vrus,000,person,-2.0542598993212904,2.0318469945037307,0.06561827127421362,-0.17538,-1.697969,0.872287,1.908922,0002_20230322_083625/vrus/000/track.json
0022,0002_20230322_083625,1679474232920035,vrus,004,person,-6.521232645048806,-7.8999917257549335,4.627598589981232,vrus,005,person,-6.534678767519616,-7.477828347489194,2.365470790987567,-2.262128,-0.013446,0.422163,0.422377,0002_20230322_083625/vrus/005/track.json
0023,0002_20230322_083625,1679474233920035,vrus,005,person,-6.350584965593564,-6.805322580674105,3.06962360496201,vrus,004,person,-5.576112128046656,-7.048246224386978,4.269988794841485,1.200365,0.774473,-0.242924,0.811677,0002_20230322_083625/vrus/004/track.json
0024,0002_20230322_083625,1679474191360035,vrus,006,person,9.75978829751953,-9.667696947478671,5.087536985045109,vrus,007,bicycle,11.803118872791748,-11.553016987501257,4.579095461886658,-0.508442,2.043331,-1.88532,2.780221,0002_20230322_083625/vrus/007/track.json
0028,0003_20230322_083935,1679474424840035,vrus,003,person,10.075792332714402,-10.476671495214108,0.10289918565958069,vrus,001,person,9.81857588005125,-10.773779456410542,0.2739079264154435,0.171009,-0.257216,-0.297108,0.39298,0003_20230322_083935/vrus/001/track.json
0029,0003_20230322_083935,1679474426400035,vrus,004,person,6.558072429651857,8.160094260833228,6.480710042596486,vrus,005,person,5.069137421514783,11.561279446096398,7.301136033419821,0.820426,-1.488935,3.401185,3.712814,0003_20230322_083935/vrus/005/track.json
0029,0003_20230322_083935,1679474426400035,vrus,004,person,6.558072429651857,8.160094260833228,6.480710042596486,vrus,002,person,7.715482916708252,11.900874025239844,6.028887736321985,-0.451822,1.15741,3.74078,3.915742,0003_20230322_083935/vrus/002/track.json
0030,0003_20230322_083935,1679474426080035,vrus,007,person,19.8785684655236,15.682279315663227,0.34421669614088646,vehicles,1035,car,18.45529078485069,14.035627727235944,0.14319254389342148,-0.201024,-1.423278,-1.646652,2.176507,0003_20230322_083935/vehicles/1035/track.json
0031,0004_20230322_084251,1679474596640035,vrus,000,person,-4.245381801400365,1.9915170470980352,1.5906948129064469,vrus,004,person,-1.4921205497507544,4.284508524384084,6.250865863198712,4.660171,2.753261,2.292991,3.583051,0004_20230322_084251/vrus/004/track.json
0031,0004_20230322_084251,1679474596640035,vrus,000,person,-4.245381801400365,1.9915170470980352,1.5906948129064469,vrus,003,person,-0.37215489705850396,0.5812870882674475,5.291913448021716,3.701219,3.873227,-1.41023,4.12197,0004_20230322_084251/vrus/003/track.json
0033,0004_20230322_084251,1679474594480035,vrus,002,person,-0.876966821231089,1.0559911033671974,3.189463878358325,vrus,005,person,-1.3285290966645804,2.099200492786959,4.157682184166953,0.968218,-0.451562,1.043209,1.136747,0004_20230322_084251/vrus/005/track.json
0033,0004_20230322_084251,1679474594480035,vrus,002,person,-0.876966821231089,1.0559911033671974,3.189463878358325,vrus,004,person,-3.1404435318466666,2.640680701898849,0.4497423683559174,-2.739722,-2.263477,1.58469,2.763072,0004_20230322_084251/vrus/004/track.json
0033,0004_20230322_084251,1679474594480035,vrus,002,person,-0.876966821231089,1.0559911033671974,3.189463878358325,vrus,003,person,-1.3545680250646337,-1.6737187496359582,2.1085036574039,-1.08096,-0.477601,-2.72971,2.771176,0004_20230322_084251/vrus/003/track.json
0033,0004_20230322_084251,1679474594480035,vrus,002,person,-0.876966821231089,1.0559911033671974,3.189463878358325,vrus,000,person,-4.497934153539677,2.1282623756511576,0.11059679428595666,-3.078867,-3.620967,1.072271,3.776396,0004_20230322_084251/vrus/000/track.json
0034,0004_20230322_084251,1679474593880035,vrus,003,person,-1.4185753011988171,-1.8983286536481931,0.6852438329357592,vrus,002,person,-1.0805477015131004,0.815397127215594,0.6372691556125027,-0.047975,0.338028,2.713726,2.734697,0004_20230322_084251/vrus/002/track.json
0034,0004_20230322_084251,1679474593880035,vrus,003,person,-1.4185753011988171,-1.8983286536481931,0.6852438329357592,vrus,005,person,-1.5446903647886303,1.6092873640149392,2.125651513993295,1.440408,-0.126115,3.507616,3.509882,0004_20230322_084251/vrus/005/track.json
0034,0004_20230322_084251,1679474593880035,vrus,003,person,-1.4185753011988171,-1.8983286536481931,0.6852438329357592,vrus,004,person,-3.1538564349174725,2.6430593261080064,0.16246199809393091,-0.522782,-1.735281,4.541388,4.861626,0004_20230322_084251/vrus/004/track.json
0035,0004_20230322_084251,1679474593040035,vrus,004,person,-3.1564305370848063,2.663859392267475,0.1210674259191842,vrus,000,person,-4.465092808985203,2.1721589454006196,0.1423382007125885,0.021271,-1.308662,-0.4917,1.397987,0004_20230322_084251/vrus/000/track.json
0035,0004_20230322_084251,1679474593040035,vrus,004,person,-3.1564305370848063,2.663859392267475,0.1210674259191842,vrus,005,person,-1.6279723887596507,1.3808063492742992,0.1637879537855622,0.042721,1.528458,-1.283053,1.995598,0004_20230322_084251/vrus/005/track.json
0035,0004_20230322_084251,1679474593040035,vrus,004,person,-3.1564305370848063,2.663859392267475,0.1210674259191842,vrus,002,person,-1.0897082196569436,0.8213844358099718,0.23169528110232482,0.110628,2.066722,-1.842475,2.768764,0004_20230322_084251/vrus/002/track.json
0035,0004_20230322_084251,1679474593040035,vrus,004,person,-3.1564305370848063,2.663859392267475,0.1210674259191842,vrus,003,person,-1.427867960116328,-1.9309593030911347,0.13006714932201205,0.009,1.728563,-4.594819,4.909204,0004_20230322_084251/vrus/003/track.json
0036,0004_20230322_084251,1679474590840035,vrus,005,person,-1.6218466144309738,1.408489438950218,0.013737616203740935,vrus,002,person,-1.1003364625287708,0.811110247441845,0.14726825000036273,0.133531,0.52151,-0.597379,0.792991,0004_20230322_084251/vrus/002/track.json
0036,0004_20230322_084251,1679474590840035,vrus,005,person,-1.6218466144309738,1.408489438950218,0.013737616203740935,vrus,004,person,-3.1525316550891684,2.670106717325638,0.10672182025458787,0.092984,-1.530685,1.261617,1.983601,0004_20230322_084251/vrus/004/track.json
0036,0004_20230322_084251,1679474590840035,vrus,005,person,-1.6218466144309738,1.408489438950218,0.013737616203740935,vrus,000,person,-4.496960904683239,2.2293980883562967,0.24930580222732793,0.235568,-2.875114,0.820909,2.990012,0004_20230322_084251/vrus/000/track.json
0036,0004_20230322_084251,1679474590840035,vrus,005,person,-1.6218466144309738,1.408489438950218,0.013737616203740935,vrus,003,person,-1.4760676742383645,-1.8792600916106448,0.15749857619229304,0.143761,0.145779,-3.28775,3.29098,0004_20230322_084251/vrus/003/track.json
0037,0004_20230322_084251,1679474617280035,vrus,006,person,33.4426852406119,3.013683827891033,5.945394764803274,vehicles,1030,car,33.468668911841704,7.395857617189915,0.27126012939833094,-5.674135,0.025984,4.382174,4.382251,0004_20230322_084251/vehicles/1030/track.json
0039,0005_20230322_084431,1679474689720035,vrus,000,person,2.3881361672472607,7.325074466553037,5.3214719281015475,vrus,006,person,3.025010030994804,7.0431433201281415,4.973111501351829,-0.34836,0.636874,-0.281931,0.696487,0005_20230322_084431/vrus/006/track.json
0039,0005_20230322_084431,1679474689720035,vrus,000,person,2.3881361672472607,7.325074466553037,5.3214719281015475,vrus,002,person,4.377166348161099,5.9302909934567785,5.725691253617862,0.404219,1.98903,-1.394783,2.429334,0005_20230322_084431/vrus/002/track.json
0039,0005_20230322_084431,1679474689720035,vrus,000,person,2.3881361672472607,7.325074466553037,5.3214719281015475,vrus,001,person,1.4763759129525162,5.043967164897842,4.7989285476445795,-0.522543,-0.91176,-2.281107,2.456574,0005_20230322_084431/vrus/001/track.json
0040,0005_20230322_084431,1679474688880035,vrus,001,person,0.6320739093324564,4.317266486545898,4.781096371524914,vrus,000,person,1.6038230120418686,6.3921879414788485,4.9702608363826135,0.189164,0.971749,2.074921,2.2912,0005_20230322_084431/vrus/000/track.json
0040,0005_20230322_084431,1679474688880035,vrus,001,person,0.6320739093324564,4.317266486545898,4.781096371524914,vrus,006,person,2.288882009913025,6.167358476494237,4.8388993758373955,0.057803,1.656808,1.850092,2.483516,0005_20230322_084431/vrus/006/track.json
0040,0005_20230322_084431,1679474688880035,vrus,001,person,0.6320739093324564,4.317266486545898,4.781096371524914,vrus,002,person,3.6002072575136275,4.857190137255793,5.559569383333101,0.778473,2.968133,0.539924,3.016842,0005_20230322_084431/vrus/002/track.json
0041,0005_20230322_084431,1679474687000035,vrus,002,person,1.6972577699315696,2.5642701948073183,6.189318674555239,vrus,006,person,0.7378324167344023,4.235917973930829,5.052809312639853,-1.136509,-0.959425,1.671648,1.927408,0005_20230322_084431/vrus/006/track.json
0041,0005_20230322_084431,1679474687000035,vrus,002,person,1.6972577699315696,2.5642701948073183,6.189318674555239,vrus,000,person,-0.31876588253691135,4.280203554543369,6.087042007360352,-0.102277,-2.016024,1.715933,2.64741,0005_20230322_084431/vrus/000/track.json
0041,0005_20230322_084431,1679474687000035,vrus,002,person,1.6972577699315696,2.5642701948073183,6.189318674555239,vrus,001,person,-1.1803142806223414,2.3559277899892823,5.338121494672966,-0.851197,-2.877572,-0.208342,2.885104,0005_20230322_084431/vrus/001/track.json
0044,0005_20230322_084431,1679474693320035,vrus,006,person,6.72657879258889,10.359459645213727,4.989494650739048,vrus,000,person,6.0916731650595,10.958624315598986,5.35736236879572,0.367868,-0.634906,0.599165,0.872985,0005_20230322_084431/vrus/000/track.json
0044,0005_20230322_084431,1679474693320035,vrus,006,person,6.72657879258889,10.359459645213727,4.989494650739048,vrus,002,person,7.966199159621978,10.108753944862222,5.5422496254239,0.552755,1.23962,-0.250706,1.264718,0005_20230322_084431/vrus/002/track.json
0044,0005_20230322_084431,1679474693320035,vrus,006,person,6.72657879258889,10.359459645213727,4.989494650739048,vrus,001,person,5.243263539243598,8.425919317727672,5.846573996131677,0.857079,-1.483315,-1.93354,2.436966,0005_20230322_084431/vrus/001/track.json
0045,0006_20230322_113007,1679484644000035,vrus,000,person,10.917119750441827,16.41691981595088,0.29679892955505194,vrus,001,person,10.556783284070125,16.504630294790072,0.10170293290272497,-0.195096,-0.360336,0.08771,0.370858,0006_20230322_113007/vrus/001/track.json
0045,0006_20230322_113007,1679484644000035,vrus,000,person,10.917119750441827,16.41691981595088,0.29679892955505194,vrus,004,person,12.528193710672037,15.745530125572909,0.290000108965167,-0.006799,1.611074,-0.67139,1.745372,0006_20230322_113007/vrus/004/track.json
0046,0006_20230322_113007,1679484652680035,vrus,001,person,10.525094984110902,16.509356133248957,0.13894840208384424,vrus,000,person,10.737221389056668,16.5557523454379,0.5349658440840505,0.396017,0.212126,0.046396,0.217141,0006_20230322_113007/vrus/000/track.json
0046,0006_20230322_113007,1679484652680035,vrus,001,person,10.525094984110902,16.509356133248957,0.13894840208384424,vrus,004,person,12.059828439635961,15.103644053251275,0.6888810370854144,0.549933,1.534733,-1.405712,2.08121,0006_20230322_113007/vrus/004/track.json
0047,0006_20230322_113007,1679484649080035,vrus,002,person,-3.1444740223762273,3.4996171498597657,0.16510897533873195,vrus,003,person,-2.371761547318593,2.6233157169593952,0.03197103996115319,-0.133138,0.772712,-0.876301,1.168327,0006_20230322_113007/vrus/003/track.json
0048,0006_20230322_113007,1679484655440035,vrus,003,person,-2.366154384977743,2.6929294133677693,0.11837658308751892,vrus,002,person,-3.1406754905328413,3.5383697049354965,0.05851462346231106,-0.059862,-0.774521,0.84544,1.146583,0006_20230322_113007/vrus/002/track.json
0049,0006_20230322_113007,1679484656920035,vrus,004,person,11.595287107227119,14.65965266854268,1.4359728809338768,vrus,000,person,10.936005937784586,16.301056244438872,0.25837718049001707,-1.177596,-0.659281,1.641404,1.768858,0006_20230322_113007/vrus/000/track.json
0049,0006_20230322_113007,1679484656920035,vrus,004,person,11.595287107227119,14.65965266854268,1.4359728809338768,vrus,001,person,10.558325330894329,16.492444983971605,0.05937952422690693,-1.376593,-1.036962,1.832792,2.105806,0006_20230322_113007/vrus/001/track.json
0049,0006_20230322_113007,1679484656920035,vrus,004,person,11.595287107227119,14.65965266854268,1.4359728809338768,vrus,005,person,13.431363653768532,16.031826954554525,2.7696799566093433,1.333707,1.836077,1.372174,2.292169,0006_20230322_113007/vrus/005/track.json
0050,0006_20230322_113007,1679484665360035,vrus,005,person,7.458205430967836,10.083967844418524,5.718863389582802,vrus,000,person,6.383275458812342,9.957699615420587,8.846248653155387,3.127385,-1.07493,-0.126268,1.082321,0006_20230322_113007/vrus/000/track.json
0050,0006_20230322_113007,1679484665360035,vrus,005,person,7.458205430967836,10.083967844418524,5.718863389582802,vrus,008,person,6.149219750486561,9.78295887641905,5.277511118107897,-0.441352,-1.308986,-0.301009,1.343149,0006_20230322_113007/vrus/008/track.json
0050,0006_20230322_113007,1679484665360035,vrus,005,person,7.458205430967836,10.083967844418524,5.718863389582802,vrus,011,person,6.1482820836776995,9.224199028539017,8.97852398623324,3.259661,-1.309923,-0.859769,1.566876,0006_20230322_113007/vrus/011/track.json
0050,0006_20230322_113007,1679484665360035,vrus,005,person,7.458205430967836,10.083967844418524,5.718863389582802,vrus,001,person,5.6211470262436105,10.172910839378968,5.724802998982355,0.00594,-1.837058,0.088943,1.83921,0006_20230322_113007/vrus/001/track.json
0052,0006_20230322_113007,1679484670560035,vrus,007,person,6.797488238931702,10.02341715811603,5.694635472635243,vrus,003,person,9.371515492827337,14.034028715850997,6.664731582473985,0.970096,2.574027,4.010612,4.765566,0006_20230322_113007/vrus/003/track.json
0052,0006_20230322_113007,1679484670560035,vrus,007,person,6.797488238931702,10.02341715811603,5.694635472635243,vrus,002,person,8.951849958734806,14.434615948377717,6.580036186528507,0.885401,2.154362,4.411199,4.90917,0006_20230322_113007/vrus/002/track.json
0053,0006_20230322_113007,1679484614680035,vrus,009,person,10.88354745926044,16.064913239076816,0.5988221130865736,vrus,000,person,11.256107089221304,15.674075782847751,0.9787465355969474,0.379924,0.37256,-0.390837,0.539958,0006_20230322_113007/vrus/000/track.json
0053,0006_20230322_113007,1679484614680035,vrus,009,person,10.88354745926044,16.064913239076816,0.5988221130865736,vehicles,1014,truck,10.60999150259422,12.090154737874965,31.07977282141484,30.480951,-0.273556,-3.974759,3.984161,0006_20230322_113007/vehicles/1014/track.json
0055,0006_20230322_113007,1679484669720035,vrus,011,person,-1.3979582345993233,0.2267091024616014,8.347824700985267,vrus,000,person,-1.4338123988979696,-0.39710145913875483,8.23339217654402,-0.114433,-0.035854,-0.623811,0.62484,0006_20230322_113007/vrus/000/track.json
0055,0006_20230322_113007,1679484669720035,vrus,011,person,-1.3979582345993233,0.2267091024616014,8.347824700985267,vrus,004,person,-0.626053505507256,-0.8386809462104793,6.921712352154564,-1.426112,0.771905,-1.06539,1.315634,0006_20230322_113007/vrus/004/track.json
0057,0007_20230322_114343,1679485465520035,vrus,000,person,-2.6683813839623647,2.358730422612189,0.04928256367812349,vrus,001,person,-1.3946942286253183,0.7780092676775594,0.008480232524788177,-0.040802,1.273687,-1.580721,2.030014,0007_20230322_114343/vrus/001/track.json
0057,0007_20230322_114343,1679485465520035,vrus,000,person,-2.6683813839623647,2.358730422612189,0.04928256367812349,vrus,003,person,-0.9434558551974311,-0.39252908670238124,1.5615832723318295,1.512301,1.724926,-2.75126,3.247275,0007_20230322_114343/vrus/003/track.json
0058,0007_20230322_114343,1679485471280035,vrus,001,person,-1.3565295106502089,0.7532226687269588,0.11723066082079413,vrus,003,person,-0.6909788652968084,-0.3554535661994224,0.2781848893681353,0.160954,0.665551,-1.108676,1.293105,0007_20230322_114343/vrus/003/track.json
0058,0007_20230322_114343,1679485471280035,vrus,001,person,-1.3565295106502089,0.7532226687269588,0.11723066082079413,vrus,000,person,-2.420346805047876,2.4444590609249914,0.11592107953422556,-0.00131,-1.063817,1.691236,1.997996,0007_20230322_114343/vrus/000/track.json
0059,0007_20230322_114343,1679485475480035,vrus,003,person,-0.16687504030123304,-0.1173946811804087,0.05068304871707196,vrus,001,person,-1.269354836642247,1.1533813151372736,0.05082404370944705,0.000141,-1.10248,1.270776,1.682359,0007_20230322_114343/vrus/001/track.json
0059,0007_20230322_114343,1679485475480035,vrus,003,person,-0.16687504030123304,-0.1173946811804087,0.05068304871707196,vrus,000,person,-2.4397368025041,2.4460263236170228,0.028891457552191503,-0.021792,-2.272862,2.563421,3.425935,0007_20230322_114343/vrus/000/track.json
0061,0007_20230322_114343,1679485485680035,vrus,005,person,11.306300848501994,14.999294462263633,2.986355625993838,vrus,006,person,11.335656076453905,15.556819905334672,1.9862947196582728,-1.000061,0.029355,0.557525,0.558298,0007_20230322_114343/vrus/006/track.json
0061,0007_20230322_114343,1679485485680035,vrus,005,person,11.306300848501994,14.999294462263633,2.986355625993838,vrus,003,person,9.2109261029688,11.949472679224076,6.883969507934302,3.897614,-2.095375,-3.049822,3.700271,0007_20230322_114343/vrus/003/track.json
0061,0007_20230322_114343,1679485485680035,vrus,005,person,11.306300848501994,14.999294462263633,2.986355625993838,vehicles,1035,car,14.337902895172565,11.487025688503405,0.77279738456569,-2.213558,3.031602,-3.512269,4.639681,0007_20230322_114343/vehicles/1035/track.json
0062,0007_20230322_114343,1679485485680035,vrus,006,person,11.335656076453905,15.556819905334672,1.9862947196582728,vrus,005,person,11.306300848501994,14.999294462263633,2.986355625993838,1.000061,-0.029355,-0.557525,0.558298,0007_20230322_114343/vrus/005/track.json
0062,0007_20230322_114343,1679485485680035,vrus,006,person,11.335656076453905,15.556819905334672,1.9862947196582728,vrus,003,person,9.2109261029688,11.949472679224076,6.883969507934302,4.897675,-2.12473,-3.607347,4.186578,0007_20230322_114343/vrus/003/track.json
0064,0008_20230322_114623,1679485650080035,vrus,000,person,-2.612450165058675,3.2930475254730136,0.20665492105785388,vrus,001,person,-1.563264584544753,2.5959635316671004,0.0525869168021545,-0.154068,1.049186,-0.697084,1.259649,0008_20230322_114623/vrus/001/track.json
0065,0008_20230322_114623,1679485646320035,vrus,002,person,11.337132014252427,16.26457629616819,0.2050664286819741,vrus,003,person,11.624187203393818,14.853126029828225,0.38725942060759744,0.182193,0.287055,-1.41145,1.440345,0008_20230322_114623/vrus/003/track.json
0066,0008_20230322_114623,1679485665600035,vrus,003,person,11.720903200919182,14.844183226412389,0.36295342732138264,vrus,002,person,11.30495135918664,16.187840775943176,0.19106376186746232,-0.17189,-0.415952,1.343658,1.406567,0008_20230322_114623/vrus/002/track.json
0068,0008_20230322_114623,1679485687000035,vrus,005,person,15.145222772808978,13.891230790979737,0.5380621242527509,vrus,000,person,16.903493890147384,15.592083846786137,0.10584002055733267,-0.432222,1.758271,1.700853,2.446307,0008_20230322_114623/vrus/000/track.json
0068,0008_20230322_114623,1679485687000035,vrus,005,person,15.145222772808978,13.891230790979737,0.5380621242527509,vrus,001,person,17.255801082489135,15.52105478261,0.06959170363091961,-0.46847,2.110578,1.629824,2.666621,0008_20230322_114623/vrus/001/track.json
0072,0008_20230322_114623,1679485697280035,vrus,009,person,22.550782866689207,11.125099514135883,4.399051033046069,vrus,000,person,23.36549533212119,11.51841348843442,4.562788808202051,0.163738,0.814712,0.393314,0.904684,0008_20230322_114623/vrus/000/track.json
